Unit,System,Equipment,Equipment ID,Tag Name
UJBK_1,AIR AND FLUE GAS SYSTEM #1,IDF #1A,5004.0,10HNY01CY03.DROP2/52.UNIT1@NET2
UJBK_1,AIR AND FLUE GAS SYSTEM #1,IDF #1A,5004.0,10HNY01CY04.DROP2/52.UNIT1@NET2
UJBK_1,AIR AND FLUE GAS SYSTEM #1,IDF #1B,5005.0,10HNC10AA111ZT.DROP2/52.UNIT1@NET2
UJBK_1,AIR AND FLUE GAS SYSTEM #1,IDF #1B,5005.0,10HNC10CP102.DROP2/52.UNIT1@NET2
UJBK_1,AIR AND FLUE GAS SYSTEM #1,IDF #1B,5005.0,10HNC20AN011CE.DROP2/52.UNIT1@NET2
UJBK_1,AIR AND FLUE GAS SYSTEM #1,IDF #1B,5005.0,10HNY02CS101.DROP2/52.UNIT1@NET2
UJBK_1,AIR AND FLUE GAS SYSTEM #1,IDF #1B,5005.0,10HNY02CT301.DROP2/52.UNIT1@NET2
UJBK_1,AIR AND FLUE GAS SYSTEM #1,IDF #1B,5005.0,10HNY02CT302.DROP2/52.UNIT1@NET2
UJBK_1,AIR AND FLUE GAS SYSTEM #1,IDF #1B,5005.0,10HNY02CT303.DROP2/52.UNIT1@NET2
UJBK_1,AIR AND FLUE GAS SYSTEM #1,IDF #1B,5005.0,10HNY02CT304.DROP2/52.UNIT1@NET2
UJBK_1,AIR AND FLUE GAS SYSTEM #1,IDF #1B,5005.0,10HNY02CT305.DROP2/52.UNIT1@NET2
UJBK_1,AIR AND FLUE GAS SYSTEM #1,IDF #1B,5005.0,10HNY02CT306.DROP2/52.UNIT1@NET2
UJBK_1,AIR AND FLUE GAS SYSTEM #1,IDF #1B,5005.0,10HNY02CT307.DROP2/52.UNIT1@NET2
UJBK_1,AIR AND FLUE GAS SYSTEM #1,IDF #1B,5005.0,10HNY02CY01.DROP2/52.UNIT1@NET2
UJBK_1,AIR AND FLUE GAS SYSTEM #1,IDF #1B,5005.0,10HNY02CY02.DROP2/52.UNIT1@NET2
UJBK_1,AIR AND FLUE GAS SYSTEM #1,IDF #1B,5005.0,10HNY02CY03.DROP2/52.UNIT1@NET2
UJBK_1,AIR AND FLUE GAS SYSTEM #1,IDF #1B,5005.0,10HNY02CY04.DROP2/52.UNIT1@NET2
UJBK_1,AIR AND FLUE GAS SYSTEM #1,PAF #1,5006.0,10HLA10CP101.DROP2/52.UNIT1@NET2
UJBK_1,AIR AND FLUE GAS SYSTEM #1,PAF #1,5006.0,10HLB10AN010CE.DROP2/52.UNIT1@NET2
UJBK_1,AIR AND FLUE GAS SYSTEM #1,PAF #1,5006.0,10HLB10AX101ZT.DROP2/52.UNIT1@NET2
UJBK_1,AIR AND FLUE GAS SYSTEM #1,PAF #1,5006.0,10HLB10AX901PV
UJBK_1,AIR AND FLUE GAS SYSTEM #1,PAF #1,5006.0,10HLB10GA001B01.DROP2/52.UNIT1@NET2
UJBK_1,AIR AND FLUE GAS SYSTEM #1,PAF #1,5006.0,10HLB10GA001QD92A
UJBK_1,AIR AND FLUE GAS SYSTEM #1,PAF #1,5006.0,10HLB10GA001QD92B
UJBK_1,AIR AND FLUE GAS SYSTEM #1,PAF #1,5006.0,10HLY01CS101.DROP2/52.UNIT1@NET2
UJBK_1,AIR AND FLUE GAS SYSTEM #1,PAF #1,5006.0,10HLY01CT301.DROP2/52.UNIT1@NET2
UJBK_1,AIR AND FLUE GAS SYSTEM #1,PAF #1,5006.0,10HLY01CT302.DROP2/52.UNIT1@NET2
UJBK_1,AIR AND FLUE GAS SYSTEM #1,PAF #1,5006.0,10HLY01CT303.DROP2/52.UNIT1@NET2
UJBK_1,AIR AND FLUE GAS SYSTEM #1,PAF #1,5006.0,10HLY01CT304.DROP2/52.UNIT1@NET2
UJBK_1,AIR AND FLUE GAS SYSTEM #1,PAF #1,5006.0,10HLY01CT305.DROP2/52.UNIT1@NET2
UJBK_1,AIR AND FLUE GAS SYSTEM #1,PAF #1,5006.0,10HLY01CT306.DROP2/52.UNIT1@NET2
UJBK_1,AIR AND FLUE GAS SYSTEM #1,PAF #1,5006.0,10HLY01CT307.DROP2/52.UNIT1@NET2
UJBK_1,AIR AND FLUE GAS SYSTEM #1,PAF #1,5006.0,10HLY01CY01.DROP2/52.UNIT1@NET2
UJBK_1,AIR AND FLUE GAS SYSTEM #1,PAF #1,5006.0,10HLY01CY02.DROP2/52.UNIT1@NET2
UJBK_1,AIR AND FLUE GAS SYSTEM #1,PAF #1,5006.0,10HLY01CY03.DROP2/52.UNIT1@NET2
UJBK_1,AIR AND FLUE GAS SYSTEM #1,PAF #1,5006.0,10HLY01CY04.DROP2/52.UNIT1@NET2
UJBK_1,AIR AND FLUE GAS SYSTEM #1,SAF #1,5007.0,10HLA20AA110ZT.DROP2/52.UNIT1@NET2
UJBK_1,AIR AND FLUE GAS SYSTEM #1,SAF #1,5007.0,10HLA20AA910FV
UJBK_1,AIR AND FLUE GAS SYSTEM #1,SAF #1,5007.0,10HLA20CP101.DROP2/52.UNIT1@NET2
UJBK_1,AIR AND FLUE GAS SYSTEM #1,SAF #1,5007.0,10HLB20AN010CE.DROP2/52.UNIT1@NET2
UJBK_1,AIR AND FLUE GAS SYSTEM #1,SAF #1,5007.0,10HLB20AX101ZT.DROP2/52.UNIT1@NET2
UJBK_1,AIR AND FLUE GAS SYSTEM #1,SAF #1,5007.0,10HLB20AX901PV
UJBK_1,AIR AND FLUE GAS SYSTEM #1,SAF #1,5007.0,10HLB20GA001B01.DROP2/52.UNIT1@NET2
UJBK_1,AIR AND FLUE GAS SYSTEM #1,SAF #1,5007.0,10HLB20GA001QD92A
UJBK_1,AIR AND FLUE GAS SYSTEM #1,SAF #1,5007.0,10HLY02CS101.DROP2/52.UNIT1@NET2
UJBK_1,AIR AND FLUE GAS SYSTEM #1,SAF #1,5007.0,10HLY02CT301.DROP2/52.UNIT1@NET2
UJBK_1,AIR AND FLUE GAS SYSTEM #1,SAF #1,5007.0,10HLY02CT302.DROP2/52.UNIT1@NET2
UJBK_1,AIR AND FLUE GAS SYSTEM #1,SAF #1,5007.0,10HLY02CT303.DROP2/52.UNIT1@NET2
UJBK_1,AIR AND FLUE GAS SYSTEM #1,SAF #1,5007.0,10HLY02CT305.DROP2/52.UNIT1@NET2
UJBK_1,AIR AND FLUE GAS SYSTEM #1,SAF #1,5007.0,10HLY02CT306.DROP2/52.UNIT1@NET2
UJBK_1,AIR AND FLUE GAS SYSTEM #1,SAF #1,5007.0,10HLY02CT307.DROP2/52.UNIT1@NET2
UJBK_1,AIR AND FLUE GAS SYSTEM #1,SAF #1,5007.0,10HLY02CY01.DROP2/52.UNIT1@NET2
UJBK_1,AIR AND FLUE GAS SYSTEM #1,SAF #1,5007.0,10HLY02CY02.DROP2/52.UNIT1@NET2
UJBK_1,AIR AND FLUE GAS SYSTEM #1,SAF #1,5007.0,10HLY02CY03.DROP2/52.UNIT1@NET2
UJBK_1,AIR AND FLUE GAS SYSTEM #1,SAF #1,5007.0,10HLY02CY04.DROP2/52.UNIT1@NET2
UJBK_1,ASH HANDLING SYSTEM #1,SLAG COOLER A #1,5008.0,10LCW10CP101.DROP2/52.UNIT1@NET2
UJBK_1,ASH HANDLING SYSTEM #1,SLAG COOLER A #1,5008.0,10LCW10CT301.DROP2/52.UNIT1@NET2
UJBK_1,ASH HANDLING SYSTEM #1,SLAG COOLER A #1,5008.0,10LCW20CT301.DROP2/52.UNIT1@NET2
UJBK_1,AUXILARY STEAM SYSTEM #1,AUXILARY STEAM #1,5064.0,J0LBG01CP101.DROP7/57.UNIT1@NET2
UJBK_1,AUXILARY STEAM SYSTEM #1,AUXILARY STEAM #1,5064.0,J0LBG01CT601.DROP7/57.UNIT1@NET2
UJBK_1,CCW SYSTEM #0,CCCW TANK,5137.0,J0PGA10CL101.DROP7/57.UNIT1@NET2
UJBK_1,CCW SYSTEM #0,CCWP A,5138.0,J0PGA10AP010CE.DROP7/57.UNIT1@NET2
UJBK_1,CCW SYSTEM #0,CCWP A,5138.0,J0PGA10AX101ZT.DROP7/57.UNIT1@NET2
UJBK_1,CCW SYSTEM #0,CCWP A,5138.0,J0PGA10GA001B01.DROP7/57.UNIT1@NET2
UJBK_1,CCW SYSTEM #0,CCWP B,5140.0,J0PGA10CT301.DROP7/57.UNIT1@NET2
UJBK_1,CCW SYSTEM #0,CCWP B,5131.0,J0PGA20AP010CE.DROP7/57.UNIT1@NET2
UJBK_1,CCW SYSTEM #0,CCWP B,5139.0,J0PGA20AX101ZT.DROP7/57.UNIT1@NET2
UJBK_1,CCW SYSTEM #0,CCWP B,5131.0,J0PGA20GA001B01.DROP7/57.UNIT1@NET2
UJBK_1,CCW SYSTEM #0,CWHE,5140.0,J0PGA10CP101.DROP7/57.UNIT1@NET2
UJBK_1,CCW SYSTEM #0,CWHE,5140.0,J0PGA10CP102.DROP7/57.UNIT1@NET2
UJBK_1,CCW SYSTEM #0,CWHE,5140.0,J0PGA10CT302.DROP7/57.UNIT1@NET2
UJBK_1,COAL FEEDING SYSTEM #1,COAL FEEDER #1A,5013.0,10HFE10CF101C.DROP2/52.UNIT1@NET2
UJBK_1,COAL FEEDING SYSTEM #1,COAL FEEDER #1A,5013.0,10HFE11CF101C.DROP2/52.UNIT1@NET2
UJBK_1,COAL FEEDING SYSTEM #1,COAL FEEDER #1A,5013.0,10HFE20CP101.DROP2/52.UNIT1@NET2
UJBK_1,COAL FEEDING SYSTEM #1,COAL FEEDER #1A,5013.0,10HFW10AA110ZT.DROP2/52.UNIT1@NET2
UJBK_1,COAL FEEDING SYSTEM #1,COAL FEEDER #1A,5013.0,10HFW10CF101C.DROP2/52.UNIT1@NET2
UJBK_1,COAL FEEDING SYSTEM #1,COAL FEEDER #1A,5013.0,10HFW10CP101.DROP2/52.UNIT1@NET2
UJBK_1,COAL FEEDING SYSTEM #1,COAL FEEDER #1A,5013.0,10HFY01AF001CE.DROP2/52.UNIT1@NET2
UJBK_1,COAL FEEDING SYSTEM #1,COAL FEEDER #1A,5013.0,10HFY01AF001ZT.DROP2/52.UNIT1@NET2
UJBK_1,COAL FEEDING SYSTEM #1,COAL FEEDER #1B,5011.0,10HFA10CL102.DROP2/52.UNIT1@NET2
UJBK_1,COAL FEEDING SYSTEM #1,COAL FEEDER #1B,5014.0,10HFY02AF001CE.DROP2/52.UNIT1@NET2
UJBK_1,COAL FEEDING SYSTEM #1,COAL FEEDER #1B,5014.0,10HFY02AF001ZT.DROP2/52.UNIT1@NET2
UJBK_1,COAL FEEDING SYSTEM #1,COAL FEEDER #1C,5012.0,10HFA10CL103.DROP2/52.UNIT1@NET2
UJBK_1,COAL FEEDING SYSTEM #1,COAL FEEDER #1C,5015.0,10HFY03AF001ZT.DROP2/52.UNIT1@NET2
UJBK_1,CONDENSATE SYSTEM #1,CEP A #1,5016.0,10LCA30CP101.DROP3/53.UNIT1@NET2
UJBK_1,CONDENSATE SYSTEM #1,CEP A #1,5016.0,10LCB10AP010CE.DROP3/53.UNIT1@NET2
UJBK_1,CONDENSATE SYSTEM #1,CEP B #1,5018.0,10LCA41CP101.DROP3/53.UNIT1@NET2
UJBK_1,CONDENSATE SYSTEM #1,CEP B #1,5017.0,10LCB20AP010CE.DROP2/52.UNIT1@NET2
UJBK_1,CONDENSATE SYSTEM #1,CONDENSER #1,5018.0,10GHC60AA102LV.DROP3/53.UNIT1@NET2
UJBK_1,CONDENSATE SYSTEM #1,CONDENSER #1,5018.0,10GHC60AA102ZT.DROP3/53.UNIT1@NET2
UJBK_1,CONDENSATE SYSTEM #1,CONDENSER #1,5018.0,10LCA41AA101ZT.DROP3/53.UNIT1@NET2
UJBK_1,CONDENSATE SYSTEM #1,CONDENSER #1,5018.0,10MAG10CP101.DROP3/53.UNIT1@NET2
UJBK_1,CONDENSATE SYSTEM #1,CONDENSER #1,5018.0,10PAB62CT301.DROP2/52.UNIT1@NET2
UJBK_1,CONDENSATE SYSTEM #1,CONDENSER #1,5018.0,10PAB64CT301.DROP2/52.UNIT1@NET2
UJBK_1,CONDENSATE SYSTEM #1,DEAERATOR #1,5019.0,10LAA10CL101.DROP3/53.UNIT1@NET2
UJBK_1,CONDENSATE SYSTEM #1,DEAERATOR #1,5019.0,10LAA10CL102.DROP3/53.UNIT1@NET2
UJBK_1,CONDENSATE SYSTEM #1,DEAERATOR #1,5019.0,10LAA10CP101.DROP3/53.UNIT1@NET2
UJBK_1,CONDENSATE SYSTEM #1,DEAERATOR #1,5019.0,10LAA10CP102.DROP3/53.UNIT1@NET2
UJBK_1,CONDENSATE SYSTEM #1,DEAERATOR #1,5019.0,10LAA10CT301.DROP3/53.UNIT1@NET2
UJBK_1,CONDENSATE SYSTEM #1,DEAERATOR #1,5019.0,10LBD30CP101.DROP3/53.UNIT1@NET2
UJBK_1,CONDENSATE SYSTEM #1,DEAERATOR #1,5019.0,10LBQ30CT601.DROP3/53.UNIT1@NET2
UJBK_1,CONDENSATE SYSTEM #1,DEAERATOR #1,5019.0,10LCA70AA102LV.DROP3/53.UNIT1@NET2
UJBK_1,CONDENSATE SYSTEM #1,DEAERATOR #1,5019.0,10LCA70AA102ZT.DROP3/53.UNIT1@NET2
UJBK_1,CONDENSATE SYSTEM #1,DEAERATOR #1,5019.0,10LCA70CP101.DROP3/53.UNIT1@NET2
UJBK_1,CONDENSATE SYSTEM #1,DEAERATOR #1,5019.0,J0LBG21AA101ZT.DROP3/53.UNIT1@NET2
UJBK_1,CONDENSATE SYSTEM #1,GLAND SEAL STEAM #1,5143.0,10HAH20CT605.DROP2/52.UNIT1@NET2
UJBK_1,CONDENSATE SYSTEM #1,GLAND SEAL STEAM #1,5143.0,10HAH20CT606.DROP2/52.UNIT1@NET2
UJBK_1,CONDENSATE SYSTEM #1,GLAND SEAL STEAM #1,5020.0,10LBW71AA101ZT.DROP3/53.UNIT1@NET2
UJBK_1,CONDENSATE SYSTEM #1,GLAND SEAL STEAM #1,5020.0,10LBW71CP101.DROP3/53.UNIT1@NET2
UJBK_1,CONDENSATE SYSTEM #1,GLAND SEAL STEAM #1,5020.0,10LBW80CP101.DROP3/53.UNIT1@NET2
UJBK_1,CONDENSATE SYSTEM #1,GLAND SEAL STEAM #1,5020.0,10LBW80CP102.DROP3/53.UNIT1@NET2
UJBK_1,CONDENSATE SYSTEM #1,GLAND SEAL STEAM #1,5020.0,10LBW80CT601.DROP3/53.UNIT1@NET2
UJBK_1,CONDENSATE SYSTEM #1,GLAND SEAL STEAM #1,5020.0,10LBW82CP101.DROP3/53.UNIT1@NET2
UJBK_1,CONDENSATE SYSTEM #1,GLAND SEAL STEAM #1,5020.0,10LBW82CT301.DROP3/53.UNIT1@NET2
UJBK_1,CONDENSATE SYSTEM #1,GLAND SEAL STEAM #1,5020.0,10LCM81AA101ZT.DROP3/53.UNIT1@NET2
UJBK_1,CONDENSATE SYSTEM #1,GLAND STEAM CONDENSER #1,5021.0,10LCA40CT301.DROP3/53.UNIT1@NET2
UJBK_1,CONDENSATE SYSTEM #1,LP HEATER 4 #1,5022.0,10LBQ40CT601.DROP3/53.UNIT1@NET2
UJBK_1,CONDENSATE SYSTEM #1,LP HEATER 4 #1,5022.0,10LBS40CP101.DROP3/53.UNIT1@NET2
UJBK_1,CONDENSATE SYSTEM #1,LP HEATER 4 #1,5022.0,10LBS40CP102.DROP2/52.UNIT1@NET2
UJBK_1,CONDENSATE SYSTEM #1,LP HEATER 4 #1,5022.0,10LCA70CT301.DROP3/53.UNIT1@NET2
UJBK_1,CONDENSATE SYSTEM #1,LP HEATER 4 #1,5022.0,10LCC40CL101.DROP3/53.UNIT1@NET2
UJBK_1,CONDENSATE SYSTEM #1,LP HEATER 4 #1,5022.0,10MAH80CT903
UJBK_1,CONDENSATE SYSTEM #1,LP HEATER 5 #1,5023.0,10LBQ50CT601.DROP3/53.UNIT1@NET2
UJBK_1,CONDENSATE SYSTEM #1,LP HEATER 5 #1,5023.0,10LBS50CP101.DROP3/53.UNIT1@NET2
UJBK_1,CONDENSATE SYSTEM #1,LP HEATER 5 #1,5023.0,10LBS50CP102.DROP2/52.UNIT1@NET2
UJBK_1,CONDENSATE SYSTEM #1,LP HEATER 5 #1,5023.0,10LCA60CT301.DROP3/53.UNIT1@NET2
UJBK_1,CONDENSATE SYSTEM #1,LP HEATER 5 #1,5023.0,10MAH80CT904
UJBK_1,CONDENSATE SYSTEM #1,LP HEATER 6 #1,5024.0,10LBQ60CT601.DROP3/53.UNIT1@NET2
UJBK_1,CONDENSATE SYSTEM #1,LP HEATER 6 #1,5024.0,10LBS60CP101.DROP3/53.UNIT1@NET2
UJBK_1,CONDENSATE SYSTEM #1,LP HEATER 6 #1,5024.0,10LBS60CP102.DROP2/52.UNIT1@NET2
UJBK_1,CONDENSATE SYSTEM #1,LP HEATER 6 #1,5024.0,10LCA50CT301.DROP3/53.UNIT1@NET2
UJBK_1,CONDENSATE SYSTEM #1,LP HEATER 6 #1,5024.0,10LCC60CL101.DROP3/53.UNIT1@NET2
UJBK_1,CONDENSATE SYSTEM #1,LP HEATER 6 #1,5024.0,10MAH80CT905
UJBK_1,CONDENSATE SYSTEM #1,WATER JET PUMP A #1,5025.0,10MAH20CP101.DROP3/53.UNIT1@NET2
UJBK_1,CONDENSATE SYSTEM #1,WATER JET PUMP B #1,5026.0,10MAH20AP010CE.DROP2/52.UNIT1@NET2
UJBK_1,CONDENSATE SYSTEM #1,WATER JET TANK #1,5027.0,10GHC60AA241ZT.DROP3/53.UNIT1@NET2
UJBK_1,CONDENSATE SYSTEM #1,WATER JET TANK #1,5027.0,10MAH10CL101.DROP3/53.UNIT1@NET2
UJBK_1,CONDENSATE SYSTEM #1,WATER JET TANK #1,5027.0,10MAH40CP101.DROP3/53.UNIT1@NET2
UJBK_1,CW SYSTEM #0,CWP NO.1 #1,5147.0,J0PAA10CL101.DROP7/57.UNIT1@NET2
UJBK_1,CW SYSTEM #0,CWP NO.1 #1,5147.0,J0PAA10CL102.DROP7/57.UNIT1@NET2
UJBK_1,CW SYSTEM #0,CWP NO.1 #1,5147.0,J0PAA10CL103.DROP7/57.UNIT1@NET2
UJBK_1,CW SYSTEM #0,CWP NO.1 #1,5147.0,J0PAC11AP010CE.DROP7/57.UNIT1@NET2
UJBK_1,CW SYSTEM #0,CWP NO.1 #1,5147.0,J0PAC11CT301.DROP7/57.UNIT1@NET2
UJBK_1,CW SYSTEM #0,CWP NO.1 #1,5147.0,J0PAC11CT302.DROP7/57.UNIT1@NET2
UJBK_1,CW SYSTEM #0,CWP NO.1 #1,5147.0,J0PAC11CT303.DROP7/57.UNIT1@NET2
UJBK_1,CW SYSTEM #0,CWP NO.1 #1,5147.0,J0PAC11CT304.DROP7/57.UNIT1@NET2
UJBK_1,CW SYSTEM #0,CWP NO.1 #1,5147.0,J0PAC11CT305.DROP7/57.UNIT1@NET2
UJBK_1,CW SYSTEM #0,CWP NO.1 #1,5147.0,J0PAC11CT306.DROP7/57.UNIT1@NET2
UJBK_1,CW SYSTEM #0,CWP NO.1 #1,5147.0,J0PAC11CT307.DROP7/57.UNIT1@NET2
UJBK_1,CW SYSTEM #0,CWP NO.1 #1,5147.0,J0PAC11CT308.DROP7/57.UNIT1@NET2
UJBK_1,CW SYSTEM #0,CWP NO.1 #1,5147.0,J0PAC11CT309.DROP7/57.UNIT1@NET2
UJBK_1,CW SYSTEM #0,CWP NO.1 #1,5147.0,J0PAC11CT310.DROP7/57.UNIT1@NET2
UJBK_1,CW SYSTEM #0,CWP NO.2 #1,5148.0,J0PAA20CL101.DROP7/57.UNIT1@NET2
UJBK_1,CW SYSTEM #0,CWP NO.2 #1,5148.0,J0PAA20CL102.DROP7/57.UNIT1@NET2
UJBK_1,CW SYSTEM #0,CWP NO.2 #1,5148.0,J0PAA20CL103.DROP7/57.UNIT1@NET2
UJBK_1,CW SYSTEM #0,CWP NO.2 #1,5148.0,J0PAC12AP010CE.DROP7/57.UNIT1@NET2
UJBK_1,CW SYSTEM #0,CWP NO.2 #1,5148.0,J0PAC12CT301.DROP7/57.UNIT1@NET2
UJBK_1,CW SYSTEM #0,CWP NO.2 #1,5148.0,J0PAC12CT302.DROP7/57.UNIT1@NET2
UJBK_1,CW SYSTEM #0,CWP NO.2 #1,5148.0,J0PAC12CT303.DROP7/57.UNIT1@NET2
UJBK_1,CW SYSTEM #0,CWP NO.2 #1,5148.0,J0PAC12CT304.DROP7/57.UNIT1@NET2
UJBK_1,CW SYSTEM #0,CWP NO.2 #1,5148.0,J0PAC12CT305.DROP7/57.UNIT1@NET2
UJBK_1,CW SYSTEM #0,CWP NO.2 #1,5148.0,J0PAC12CT306.DROP7/57.UNIT1@NET2
UJBK_1,CW SYSTEM #0,CWP NO.2 #1,5148.0,J0PAC12CT307.DROP7/57.UNIT1@NET2
UJBK_1,CW SYSTEM #0,CWP NO.2 #1,5148.0,J0PAC12CT308.DROP7/57.UNIT1@NET2
UJBK_1,CW SYSTEM #0,CWP NO.2 #1,5148.0,J0PAC12CT309.DROP7/57.UNIT1@NET2
UJBK_1,CW SYSTEM #0,CWP NO.2 #1,5148.0,J0PAC12CT310.DROP7/57.UNIT1@NET2
UJBK_1,CW SYSTEM #0,CWP NO.2 #1,5148.0,J0PAC20CP102.DROP7/57.UNIT1@NET2
UJBK_1,FEEDWATER SYSTEM #1,BFP A #1,5028.0,10LAB50AA101ZT.DROP3/53.UNIT1@NET2
UJBK_1,FEEDWATER SYSTEM #1,BFP A #1,5028.0,10LAC10AK010CT301.DROP3/53.UNIT1@NET2
UJBK_1,FEEDWATER SYSTEM #1,BFP A #1,5028.0,10LAC10AK010CT302.DROP3/53.UNIT1@NET2
UJBK_1,FEEDWATER SYSTEM #1,BFP A #1,5028.0,10LAC10AP010CE.DROP3/53.UNIT1@NET2
UJBK_1,FEEDWATER SYSTEM #1,BFP A #1,5028.0,10LAC10AX101PV.DROP2/52.UNIT1@NET2
UJBK_1,FEEDWATER SYSTEM #1,BFP A #1,5028.0,10LAC10AX101ZT.DROP2/52.UNIT1@NET2
UJBK_1,FEEDWATER SYSTEM #1,BFP A #1,5028.0,10LAC10CP101.DROP3/53.UNIT1@NET2
UJBK_1,FEEDWATER SYSTEM #1,BFP A #1,5028.0,10LAC10CS101.DROP2/52.UNIT1@NET2
UJBK_1,FEEDWATER SYSTEM #1,BFP A #1,5028.0,10LAC10CT301.DROP3/53.UNIT1@NET2
UJBK_1,FEEDWATER SYSTEM #1,BFP A #1,5028.0,10LAC10CT302.DROP3/53.UNIT1@NET2
UJBK_1,FEEDWATER SYSTEM #1,BFP A #1,5028.0,10LAC10CT303.DROP3/53.UNIT1@NET2
